LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:04,17476,17500,346.2,333.7,335.0,346.9,-12.5,590850,558900,221350,100650,19100,16450,17438,341,333.7
09:15:19,17494,17500,346.2,342.3,335.0,346.9,-3.9,278800,259500,41250,66800,18000,18500,17445,343,338.0
09:15:31,17510,17500,346.2,341.5,335.0,346.9,-4.7,272700,259500,41250,66800,18000,18500,17470,343,339.17
09:15:43,17502,17500,346.2,345.8,335.0,346.9,-0.4,262950,225500,41250,66800,18000,18500,17462,350,340.82
09:15:54,17499,17500,346.2,346.45,335.0,346.9,0.25,247750,220750,41250,66800,18000,18500,17457,350,341.95
09:16:06,17494,17500,346.2,342.05,335.0,346.9,-4.15,247750,220750,41250,66800,18000,18500,17455,346,341.97
09:16:18,17490,17500,346.2,341.8,335.0,346.9,-4.4,247750,99950,41250,36000,18000,16000,17450,345,341.94
09:16:29,17500,17500,346.2,340.0,335.0,346.9,-6.2,247750,99950,41250,36000,18000,16000,17459,345,341.7
09:16:40,17502,17500,346.2,341.75,335.0,346.9,-4.45,247000,99950,41250,36000,18000,16000,17463,344,341.71
09:16:53,17500,17500,346.2,340.55,335.0,346.9,-5.65,256400,99950,41250,36000,18000,16000,17460,344,341.59
09:17:04,17492,17500,346.2,340.4,335.0,346.9,-5.8,256400,99950,41250,36000,18000,16000,17452,344,341.48
09:17:14,17486,17500,346.2,338.65,335.0,346.9,-7.55,2487500,2198700,349350,439250,17400,17400,17445,342,341.25
09:17:25,17482,17500,346.2,339.65,335.0,346.9,-6.55,2522100,2208700,349350,439250,17400,17400,17441,341,341.12
09:17:36,17481,17500,346.2,339.85,335.0,346.9,-6.35,2523000,2207750,349350,439250,17400,17400,17443,341,341.03
09:17:46,17482,17500,346.2,339.9,335.0,346.9,-6.3,2458350,2207750,349350,439250,17400,17400,17443,341,340.96
09:17:56,17488,17500,346.2,338.45,335.0,346.9,-7.75,2458650,2206600,349350,439250,17400,17400,17447,341,340.8
09:18:09,17501,17500,346.2,336.8,335.0,346.9,-9.4,2458650,2198050,349350,439250,17400,17400,17460,340,340.56
09:18:21,17503,17500,346.2,336.6,335.0,346.9,-9.6,2458650,2199450,349350,439250,17400,17400,17463,340,340.34
09:18:32,17501,17500,346.2,336.65,335.0,346.9,-9.55,2458650,2199450,349350,439250,17400,17400,17464,340,340.15
09:18:44,17507,17500,346.2,336.3,335.0,346.9,-9.9,2458650,2199450,349350,439250,17400,17400,17467,340,339.96
09:18:55,17508,17500,346.2,334.9,335.0,346.9,-11.3,2458650,2199450,349350,439250,17400,17400,17470,340,339.72
09:19:06,17512,17500,346.2,334.95,335.0,346.9,-11.25,2458650,2199450,349350,439250,17400,17400,17473,340,339.5
09:19:16,17514,17500,346.2,337.2,335.0,346.9,-9.0,2458700,2199450,349350,439250,17400,17400,17476,342,339.4
09:19:29,17515,17500,346.2,337.7,335.0,346.9,-8.5,2458700,2199450,349350,439250,17400,17400,17480,343,339.33
09:19:47,17515,17500,346.2,338.35,335.0,346.9,-7.85,2458700,2199450,349350,439250,17400,17400,17481,343,339.29
09:19:59,17517,17500,346.2,338.35,335.0,346.9,-7.85,2456400,2199450,349350,439250,17400,17400,17482,344,339.25
09:20:11,17512,17500,346.2,337.05,335.0,346.9,-9.15,4417850,4736450,732700,885950,17400,17400,17477,342,339.17
09:20:23,17519,17500,346.2,338.5,335.0,346.9,-7.7,4426800,4759150,732700,885950,17400,17400,17482,343,339.15
09:20:33,17521,17500,346.2,337.75,335.0,346.9,-8.45,4440800,4768100,732700,885950,17400,17400,17485,343,339.1
09:20:45,17519,17500,346.2,336.6,335.0,346.9,-9.6,4440900,4768750,732700,885950,17400,17400,17485,343,339.02
09:20:56,17520,17500,346.2,336.5,335.0,346.9,-9.7,4440900,4765850,732700,885950,17400,17400,17486,342,338.94
09:21:09,17523,17500,346.2,336.0,335.0,346.9,-10.2,4440900,4765750,732700,885950,17400,17400,17489,342,338.84
09:21:23,17523,17500,346.2,336.05,337.9,346.9,-10.15,4451850,4766900,732700,885950,17400,17400,17487,343,338.76
09:21:35,17529,17500,346.2,336.2,334.95,346.9,-10.0,4450400,4766900,732700,885950,17400,17400,17493,343,338.68
09:21:50,17531,17500,346.2,335.55,333.9,346.9,-10.65,4450400,4766900,732700,885950,17400,17400,17495,344,338.59
09:22:01,17533,17500,346.2,335.9,333.9,346.9,-10.3,4450400,4765800,732700,885950,17400,17400,17495,344,338.52
09:22:13,17530,17500,346.2,336.3,333.9,346.9,-9.9,4450400,4765800,732700,885950,17400,17400,17495,343,338.46
09:22:25,17531,17500,346.2,336.25,333.9,346.9,-9.95,4450500,4765800,732700,885950,17400,17400,17495,344,338.4
09:22:37,17531,17500,346.2,336.05,333.9,346.9,-10.15,4450500,4765850,732700,885950,17400,17400,17495,343,338.34
09:22:50,17533,17500,346.2,335.95,333.9,346.9,-10.25,4450500,4765850,732700,885950,17400,17400,17491,344,338.28
09:23:03,17535,17500,346.2,335.6,332.7,346.9,-10.6,4450700,4765850,732700,885950,17400,17400,17494,344,338.22
09:23:16,17538,17500,346.2,335.1,332.7,346.9,-11.1,5818550,7249200,987900,1241350,17400,17400,17493,343,338.14
09:23:28,17544,17500,346.2,334.95,332.15,346.9,-11.25,5833200,7297450,987900,1241350,17400,17400,17497,343,338.07
09:23:40,17539,17500,346.2,334.3,332.15,346.9,-11.9,5835600,7309150,987900,1241350,17400,17400,17493,343,337.98
09:23:52,17539,17500,346.2,334.7,332.15,346.9,-11.5,5835600,7311100,987900,1241350,17400,17400,17499,343,337.91
09:24:05,17535,17500,346.2,333.95,332.15,346.9,-12.25,5836400,7311150,987900,1241350,17400,17400,17493,342,337.82
09:24:18,17533,17500,346.2,334.2,332.15,346.9,-12.0,5836400,7312100,987900,1241350,17400,17400,17495,341,337.75
09:24:30,17532,17500,346.2,330.75,332.15,346.9,-15.45,5834550,7317650,987900,1241350,17400,17400,17493,340,337.6
