LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:11,17253,17250,276.45,277.6,258.35,237.15,1.15,1845000,599650,329200,175500,19400,16550,17206,380,277.6
09:15:23,17265,17250,276.45,300.95,267.85,237.15,24.5,1382400,396450,214650,135600,18500,16000,17217,382,289.27
09:15:38,17255,17250,276.45,301.35,267.85,240.65,24.9,1326650,385550,214650,135600,18500,16000,17210,395,293.3
09:15:52,17258,17250,276.45,299.7,267.85,240.65,23.25,1324300,370600,214650,135600,18500,16000,17212,390,294.9
09:16:04,17260,17250,276.45,290.5,267.85,240.65,14.05,1316800,368750,214650,135600,18500,16000,17214,382,294.02
09:16:17,17263,17250,276.45,289.75,267.85,240.65,13.3,1130000,368750,214650,135600,18500,16000,17220,380,293.31
09:16:29,17257,17250,276.45,296.0,267.85,240.65,19.55,1126150,366850,214650,135600,18500,16000,17209,382,293.69
09:16:41,17250,17250,276.45,297.55,267.85,241.7,21.1,1126150,366850,214650,135600,18500,16000,17203,389,294.18
09:16:54,17243,17250,276.45,299.85,267.85,245.7,23.4,1126150,366850,214650,135600,18500,16000,17194,395,294.81
09:17:07,17241,17250,276.45,301.15,267.85,246.35,24.7,1126100,366850,214650,135600,18500,16000,17191,400,295.44
09:17:21,17231,17250,276.45,302.6,267.85,251.95,26.15,4613350,3007550,869750,689250,17200,17200,17183,403,296.09
09:17:33,17228,17250,276.45,305.75,267.85,257.95,29.3,4640700,3024300,869750,689250,17200,17200,17177,417,296.9
09:17:46,17231,17250,276.45,302.45,267.85,257.95,26.0,4641200,3021750,869750,689250,17200,17200,17183,406,297.32
09:17:57,17237,17250,276.45,301.55,267.85,257.95,25.1,4641200,3021750,869750,689250,17200,17200,17188,404,297.62
09:18:08,17241,17250,276.45,298.05,267.85,257.95,21.6,4638000,3021750,869750,689250,17200,17200,17198,405,297.65
09:18:21,17252,17250,276.45,294.95,267.85,257.95,18.5,4634150,3021900,869750,689250,17200,17200,17207,393,297.48
09:18:33,17255,17250,276.45,293.15,267.85,257.95,16.7,4623650,3027450,869750,689250,17200,17200,17212,386,297.23
09:18:47,17255,17250,276.45,293.15,267.85,257.95,16.7,4623650,3027450,869750,689250,17200,17200,17207,389,297.0
09:18:59,17253,17250,276.45,294.3,267.85,257.95,17.85,4622750,3027450,869750,689250,17200,17200,17206,387,296.86
09:19:13,17247,17250,276.45,291.3,267.85,257.95,14.85,4622750,3027450,869750,689250,17200,17200,17201,391,296.58
09:19:26,17244,17250,276.45,293.0,267.85,257.95,16.55,4623000,3027450,869750,689250,17200,17200,17198,396,296.41
09:19:37,17232,17250,276.45,293.2,267.85,257.95,16.75,4623000,3027450,869750,689250,17200,17200,17190,402,296.27
09:19:49,17231,17250,276.45,292.65,267.85,257.95,16.2,4623000,2987300,869750,689250,17200,17200,17188,406,296.11
09:20:02,17234,17250,276.45,291.75,267.85,257.95,15.3,4623000,2987300,869750,689250,17200,17200,17192,401,295.93
09:20:14,17235,17250,276.45,291.7,267.85,257.95,15.25,4620750,2987300,869750,689250,17200,17200,17196,406,295.76
09:20:26,17243,17250,276.45,289.2,267.85,257.95,12.75,8906500,5965850,1761850,1296750,17200,17200,17204,397,295.51
09:20:39,17241,17250,276.45,289.2,267.85,257.95,12.75,8892500,5965800,1761850,1296750,17200,17200,17206,393,295.27
09:20:51,17237,17250,276.45,290.95,267.85,257.95,14.5,8883700,5966200,1761850,1296750,17200,17200,17198,401,295.12
09:21:04,17237,17250,276.45,291.15,267.85,257.95,14.7,8883750,5967150,1761850,1296750,17200,17200,17198,400,294.98
09:21:16,17240,17250,276.45,289.25,267.85,257.95,12.8,8883850,5967150,1761850,1296750,17200,17200,17199,398,294.79
09:21:31,17243,17250,276.45,286.9,267.85,257.95,10.45,8883900,5967150,1761850,1296750,17200,17200,17205,398,294.54
09:21:43,17247,17250,276.45,284.5,267.85,257.95,8.05,8883950,5967150,1761850,1296750,17200,17200,17208,394,294.22
09:21:56,17243,17250,276.45,284.6,267.85,257.95,8.15,8883950,5967150,1761850,1296750,17200,17200,17209,392,293.93
09:22:09,17241,17250,276.45,285.15,267.85,257.95,8.7,8884250,5967150,1761850,1296750,17200,17200,17206,395,293.67
09:22:21,17248,17250,276.45,284.6,267.85,257.95,8.15,8884250,5967150,1761850,1296750,17200,17200,17212,392,293.41
09:22:32,17246,17250,276.45,283.15,267.85,257.95,6.7,8884250,5966400,1761850,1296750,17200,17200,17211,388,293.13
09:22:44,17245,17250,276.45,284.1,267.85,257.95,7.65,8884250,5966400,1761850,1296750,17200,17200,17209,392,292.88
09:22:57,17247,17250,276.45,285.1,267.85,257.95,8.65,8884250,5966400,1761850,1296750,17200,17200,17211,394,292.68
09:23:10,17244,17250,276.45,284.05,267.85,257.95,7.6,8884250,5966450,1761850,1296750,17200,17200,17209,391,292.46
09:23:23,17250,17250,276.45,284.35,267.85,257.95,7.9,12416750,8651350,2140050,1637800,17200,17200,17210,391,292.26
09:23:34,17246,17250,276.45,285.3,267.85,257.95,8.85,12422750,8648850,2140050,1637800,17200,17200,17207,388,292.09
09:23:47,17240,17250,276.45,285.75,267.85,257.95,9.3,12426450,8653500,2140050,1637800,17200,17200,17207,393,291.93
09:24:00,17236,17250,276.45,286.25,267.85,257.95,9.8,12421450,8655000,2140050,1637800,17200,17200,17202,396,291.8
09:24:11,17240,17250,276.45,285.85,267.85,257.95,9.4,12421450,8655000,2140050,1637800,17200,17200,17202,400,291.67
