LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:08,40505,40500,564.35,457.35,464.05,492.75,-107.0,36300,-648000,38150,1900,46000,42000,40513,3640,457.35
09:15:20,40499,40500,564.35,485.9,464.05,492.25,-78.45,-33500,-89400,8150,1900,43200,42000,40476,3640,471.62
09:15:30,40526,40500,564.35,479.1,464.05,492.25,-85.25,-23200,-56500,8150,1900,43200,42000,40471,3640,474.12
09:15:37,40529,40500,564.35,475.2,464.05,492.25,-89.15,-24475,-56525,8150,1900,43200,42000,40468,3640,474.39
09:15:55,40515,40500,564.35,462.7,464.05,492.25,-101.65,-16875,-26425,8150,25,43200,43500,40480,3639,472.05
09:16:04,40519,40500,564.35,461.5,464.05,492.25,-102.85,-19975,50,8150,25,43200,43500,40476,3639,470.29
09:16:13,40530,40500,564.35,468.45,464.05,492.25,-95.9,-19975,50,8150,25,43200,43500,40485,3639,470.03
09:16:21,40537,40500,564.35,462.45,464.05,492.25,-101.9,-19975,50,8150,25,43200,43500,40489,3639,469.08
09:16:28,40536,40500,564.35,463.95,464.05,492.25,-100.4,-21375,50,8150,25,43200,43500,40514,3639,468.51
09:16:38,40543,40500,564.35,461.35,464.05,492.25,-103.0,-11175,50,4450,25,44400,43500,40512,3639,467.79
09:16:46,40536,40500,564.35,462.65,464.05,492.25,-101.7,-1700,50,4450,25,44400,43500,40507,3639,467.33
09:16:54,40535,40500,564.35,466.2,464.05,492.25,-98.15,-1700,50,4450,25,44400,43500,40495,3639,467.23
09:17:01,40533,40500,564.35,462.75,464.05,492.25,-101.6,-1700,50,4450,25,44400,43500,40493,3639,466.89
09:17:10,40550,40500,564.35,460.7,464.05,492.25,-103.65,-1700,50,4450,25,44400,43500,40519,3639,466.45
09:17:22,40544,40500,564.35,459.8,464.05,492.25,-104.55,-6150,50,25,25,35500,43500,40514,3639,466.0
09:17:27,40544,40500,564.35,458.55,464.05,492.25,-105.8,-6150,560975,25,268075,35500,31000,40513,3639,465.54
09:17:34,40547,40500,564.35,459.2,464.05,492.25,-105.15,1803975,3563225,463575,821675,40500,40500,40505,3639,465.16
09:17:40,40546,40500,564.35,459.5,464.05,492.25,-104.85,1801975,3567300,463575,821675,40500,40500,40511,3639,464.85
09:17:47,40545,40500,564.35,459.4,464.05,492.25,-104.95,1804400,3569600,463575,821675,40500,40500,40496,3639,464.56
09:17:54,40539,40500,564.35,460.9,464.05,492.25,-103.45,1804450,3569400,463575,821675,40500,40500,40502,3639,464.38
09:18:01,40535,40500,564.35,461.05,464.05,492.25,-103.3,1804450,3569550,463575,821675,40500,40500,40489,3639,464.22
09:18:07,40536,40500,564.35,460.45,464.05,492.25,-103.9,1804450,3570175,463575,821675,40500,40500,40502,3639,464.05
09:18:14,40537,40500,564.35,459.25,464.05,492.25,-105.1,1804450,3570175,463575,821675,40500,40500,40496,3639,463.84
09:18:21,40521,40500,564.35,458.25,464.05,492.25,-106.1,1804425,3570250,463575,821675,40500,40500,40484,3639,463.61
09:18:30,40520,40500,564.35,462.55,464.05,492.25,-101.8,1804425,3570950,463575,821675,40500,40500,40482,3639,463.57
09:18:37,40530,40500,564.35,460.65,464.05,492.25,-103.7,1804425,3572050,463575,821675,40500,40500,40486,3639,463.45
09:18:45,40534,40500,564.35,459.7,464.05,492.25,-104.65,1804425,3572050,463575,821675,40500,40500,40489,3639,463.31
09:18:51,40537,40500,564.35,458.55,464.05,492.25,-105.8,1804425,3572050,463575,821675,40500,40500,40495,3639,463.14
09:18:58,40530,40500,564.35,460.2,464.05,492.25,-104.15,1804425,3572050,463575,821675,40500,40500,40473,3639,463.04
09:19:07,40536,40500,564.35,454.55,464.05,492.25,-109.8,1804425,3572050,463575,821675,40500,40500,40488,3639,462.76
09:19:12,40544,40500,564.35,452.65,464.05,492.25,-111.7,1804475,3572050,463575,821675,40500,40500,40513,3639,462.43
09:19:25,40542,40500,564.35,454.65,464.05,492.25,-109.7,1804475,3572050,463575,821675,40500,40500,40501,3639,462.19
09:19:31,40535,40500,564.35,453.1,464.05,492.25,-111.25,1804475,3572050,463575,821675,40500,40500,40499,3639,461.92
09:19:39,40539,40500,564.35,456.0,464.05,492.25,-108.35,1804450,3572050,463575,821675,40500,40500,40491,3639,461.74
09:19:45,40542,40500,564.35,456.25,464.05,492.25,-108.1,1804450,3572050,463575,821675,40500,40500,40492,3639,461.58
09:19:52,40547,40500,564.35,454.4,464.05,492.25,-109.95,1804450,3572050,463575,821675,40500,40500,40502,3639,461.38
09:19:59,40555,40500,564.35,452.95,464.05,492.25,-111.4,1804450,3572050,463575,821675,40500,40500,40517,3639,461.16
09:20:07,40570,40500,564.35,451.45,463.35,492.25,-112.9,1804450,3572050,463575,821675,40500,40500,40522,3639,460.9
09:20:15,40572,40500,564.35,452.4,462.25,492.25,-111.95,1804450,3572050,463575,821675,40500,40500,40536,3639,460.68
09:20:20,40570,40500,564.35,454.1,462.25,492.25,-110.25,1804450,3572050,463575,821675,40500,40500,40536,3639,460.52
09:20:27,40575,40500,564.35,456.25,462.25,492.25,-108.1,1804450,3621075,463575,821675,40500,40500,40542,3639,460.41
09:20:32,40574,40500,564.35,456.5,462.25,492.25,-107.85,1804450,4039875,463575,821675,40500,40500,40536,3639,460.32
09:20:37,40560,40500,564.35,456.5,462.25,492.25,-107.85,1804450,4039875,463575,821675,40500,40500,40536,3639,460.23
09:20:53,40553,40500,564.35,457.45,462.25,492.25,-106.9,3830625,6320400,874850,1307325,40500,40500,40511,3639,460.17
09:20:59,40566,40500,564.35,455.65,462.25,492.25,-108.7,3830375,6320400,874850,1307325,40500,40500,40515,3639,460.07
09:21:08,40550,40500,564.35,455.1,462.25,492.25,-109.25,3835850,6320350,874850,1307325,40500,40500,40505,3639,459.96
09:21:15,40556,40500,564.35,455.1,462.25,492.25,-109.25,3834125,6320800,874850,1307325,40500,40500,40500,3639,459.86
09:21:23,40542,40500,564.35,453.9,462.25,492.25,-110.45,3834125,6320800,874850,1307325,40500,40500,40495,3639,459.73
09:21:30,40550,40500,564.35,454.65,462.25,492.25,-109.7,3834125,6320800,874850,1307325,40500,40500,40497,3639,459.63
09:21:42,40546,40500,564.35,455.0,462.25,492.25,-109.35,3834125,6320825,874850,1307325,40500,40500,40491,3639,459.54
09:21:49,40545,40500,564.35,454.1,462.25,492.25,-110.25,3834100,6320825,874850,1307325,40500,40500,40490,3639,459.43
09:21:58,40552,40500,564.35,456.65,462.25,492.25,-107.7,3834100,6320825,874850,1307325,40500,40500,40506,3639,459.38
09:22:05,40548,40500,564.35,452.5,462.25,492.25,-111.85,3834100,6320825,874850,1307325,40500,40500,40498,3639,459.25
09:22:14,40560,40500,564.35,454.1,462.25,492.25,-110.25,3834100,6320825,874850,1307325,40500,40500,40504,3639,459.15
09:22:21,40565,40500,564.35,454.2,462.25,492.25,-110.15,3834100,6320825,874850,1307325,40500,40500,40511,3639,459.06
09:22:28,40560,40500,564.35,454.7,462.25,492.25,-109.65,3834100,6320825,874850,1307325,40500,40500,40509,3639,458.98
09:22:35,40559,40500,564.35,455.4,462.25,492.25,-108.95,3834100,6320825,874850,1307325,40500,40500,40508,3639,458.92
09:22:40,40555,40500,564.35,456.25,462.25,492.25,-108.1,3834100,6320825,874850,1307325,40500,40500,40510,3639,458.88
09:22:48,40549,40500,564.35,456.5,462.25,492.25,-107.85,3834100,6320825,874850,1307325,40500,40500,40502,3639,458.83
09:22:56,40550,40500,564.35,456.45,462.25,492.25,-107.9,3833900,6320825,874850,1307325,40500,40500,40498,3639,458.8
09:23:03,40550,40500,564.35,456.1,462.25,492.25,-108.25,3833900,6320825,874850,1307325,40500,40500,40505,3639,458.75
09:23:07,40554,40500,564.35,455.45,462.25,492.25,-108.9,3833900,6320825,874850,1307325,40500,40500,40516,3639,458.7
09:23:15,40564,40500,564.35,454.6,462.25,492.25,-109.75,3833900,6320825,874850,1307325,40500,40500,40518,3639,458.63
09:23:22,40566,40500,564.35,455.6,462.25,492.25,-108.75,3833900,6320825,874850,1307325,40500,40500,40525,3639,458.59
09:23:30,40550,40500,564.35,455.35,462.25,492.25,-109.0,3833900,6303350,874850,1307325,40500,40500,40498,3639,458.54
09:23:38,40546,40500,564.35,456.35,462.25,492.25,-108.0,5170100,8300675,1115700,1608200,40500,40500,40496,3639,458.5
09:23:45,40547,40500,564.35,457.7,462.25,492.25,-106.65,5157125,8297075,1115700,1608200,40500,40500,40497,3639,458.49
09:23:52,40557,40500,564.35,456.4,462.25,492.25,-107.95,5160425,8297075,1115700,1608200,40500,40500,40517,3639,458.46
09:23:58,40560,40500,564.35,455.85,462.25,492.25,-108.5,5160425,8297100,1115700,1608200,40500,40500,40515,3639,458.42
09:24:05,40554,40500,564.35,453.8,462.25,492.25,-110.55,5161450,8297150,1115700,1608200,40500,40500,40506,3639,458.36
09:24:11,40558,40500,564.35,453.05,462.25,492.25,-111.3,5161450,8297150,1115700,1608200,40500,40500,40509,3639,458.28
09:24:19,40560,40500,564.35,454.05,462.25,492.25,-110.3,5161450,8297150,1115700,1608200,40500,40500,40504,3639,458.22
09:24:25,40563,40500,564.35,452.35,462.25,492.25,-112.0,5161450,8297150,1115700,1608200,40500,40500,40512,3639,458.14
09:24:33,40583,40500,564.35,452.75,453.9,492.25,-111.6,5161400,8297150,1115700,1608200,40500,40500,40534,3639,458.07
09:24:42,40590,40500,564.35,454.4,453.85,492.25,-109.95,5160350,8297150,1115700,1608200,40500,40500,40551,3639,458.02
09:24:48,40594,40500,564.35,452.85,453.5,492.25,-111.5,5160175,8297150,1115700,1608200,40500,40500,40557,3639,457.95
09:24:56,40589,40500,564.35,453.2,453.5,492.25,-111.15,5160175,8297150,1115700,1608200,40500,40500,40552,3639,457.89
09:25:04,40587,40500,564.35,451.35,453.5,492.25,-113.0,5159950,8297150,1115700,1608200,40500,40500,40542,3639,457.81
09:25:11,40570,40500,564.35,453.25,453.5,492.25,-111.1,5159925,8297150,1115700,1608200,40500,40500,40542,3639,457.75
09:25:18,40578,40500,564.35,454.5,453.5,492.25,-109.85,5159925,8297150,1115700,1608200,40500,40500,40536,3639,457.71
09:25:25,40578,40500,564.35,454.15,453.5,492.25,-110.2,5159925,8297150,1115700,1608200,40500,40500,40534,3639,457.66
09:25:32,40575,40500,564.35,453.0,453.5,492.25,-111.35,5159925,8297150,1115700,1608200,40500,40500,40535,3639,457.61
09:25:40,40572,40500,564.35,453.1,453.5,492.25,-111.25,5159925,8297150,1115700,1608200,40500,40500,40529,3639,457.55
09:25:47,40578,40500,564.35,454.55,453.5,492.25,-109.8,5159925,8297150,1115700,1608200,40500,40500,40535,3639,457.52
09:25:56,40568,40500,564.35,453.7,453.5,492.25,-110.65,5159925,8297150,1115700,1608200,40500,40500,40525,3639,457.47
09:26:04,40570,40500,564.35,453.25,453.5,492.25,-111.1,5159925,8297150,1115700,1608200,40500,40500,40522,3639,457.42
09:26:12,40558,40500,564.35,454.4,453.5,492.25,-109.95,5159925,8297150,1115700,1608200,40500,40500,40518,3639,457.39
09:26:19,40560,40500,564.35,454.15,453.5,492.25,-110.2,5159925,8297150,1115700,1608200,40500,40500,40512,3639,457.35
09:26:25,40565,40500,564.35,456.8,453.5,492.25,-107.55,5159925,8297150,1115700,1608200,40500,40500,40517,3639,457.35
09:26:33,40551,40500,564.35,455.45,453.5,492.25,-108.9,5297450,8590025,1115700,1608200,40500,40500,40504,3639,457.32
09:26:42,40545,40500,564.35,457.95,453.5,492.25,-106.4,6042825,10022375,1392150,1969575,40500,40500,40488,3639,457.33
09:26:50,40550,40500,564.35,456.0,453.5,492.25,-108.35,6045400,10024800,1392150,1969575,40500,40500,40493,3639,457.32
09:26:58,40544,40500,564.35,458.9,453.5,492.25,-105.45,6049025,10024650,1392150,1969575,40500,40500,40492,3639,457.33
09:27:06,40545,40500,564.35,454.85,453.5,492.25,-109.5,6048675,10023600,1392150,1969575,40500,40500,40494,3639,457.31
09:27:12,40546,40500,564.35,457.75,453.5,492.25,-106.6,6049225,10023600,1392150,1969575,40500,40500,40492,3639,457.31
09:27:19,40549,40500,564.35,458.9,453.5,492.25,-105.45,6049250,10023600,1392150,1969575,40500,40500,40494,3639,457.33
09:27:28,40548,40500,564.35,457.4,453.5,492.25,-106.95,6049250,10023600,1392150,1969575,40500,40500,40499,3639,457.33
09:27:37,40540,40500,564.35,457.95,453.5,492.25,-106.4,6049250,10023600,1392150,1969575,40500,40500,40488,3639,457.34
09:27:45,40570,40500,564.35,458.6,453.5,492.25,-105.75,6049250,10023600,1392150,1969575,40500,40500,40532,3639,457.35
09:27:52,40563,40500,564.35,456.1,453.5,492.25,-108.25,6049250,10023575,1392150,1969575,40500,40500,40522,3639,457.34
09:28:00,40555,40500,564.35,457.65,453.5,492.25,-106.7,6049250,10023575,1392150,1969575,40500,40500,40511,3639,457.34
09:28:07,40565,40500,564.35,456.7,453.5,492.25,-107.65,6049250,10023575,1392150,1969575,40500,40500,40516,3639,457.33
09:28:15,40561,40500,564.35,456.9,453.5,492.25,-107.45,6049250,10023575,1392150,1969575,40500,40500,40517,3639,457.33
09:28:23,40561,40500,564.35,456.0,453.5,492.25,-108.35,6050575,10023575,1392150,1969575,40500,40500,40521,3639,457.32
09:28:38,40558,40500,564.35,456.75,453.5,492.25,-107.6,6050575,10023575,1392150,1969575,40500,40500,40524,3639,457.31
09:28:47,40568,40500,564.35,456.55,453.5,492.25,-107.8,6050575,10023575,1392150,1969575,40500,40500,40520,3639,457.3
09:28:54,40565,40500,564.35,455.3,453.5,492.25,-109.05,6050575,10023575,1392150,1969575,40500,40500,40521,3639,457.28
09:29:01,40565,40500,564.35,455.45,453.5,492.25,-108.9,6050575,10023575,1392150,1969575,40500,40500,40530,3639,457.27
09:29:08,40560,40500,564.35,455.55,453.5,492.25,-108.8,6050575,10023575,1392150,1969575,40500,40500,40516,3639,457.25
09:29:15,40565,40500,564.35,455.65,453.5,492.25,-108.7,6050575,10023575,1392150,1969575,40500,40500,40526,3639,457.24
09:29:23,40564,40500,564.35,455.75,453.5,492.25,-108.6,6050575,10023575,1392150,1969575,40500,40500,40525,3639,457.22
09:29:32,40575,40500,564.35,456.45,453.5,492.25,-107.9,6049600,10118100,1392150,1969575,40500,40500,40527,3639,457.22
09:29:38,40582,40500,564.35,454.05,453.5,492.25,-110.3,6898150,11034875,1477750,2148600,40500,40500,40533,3639,457.19
09:29:49,40580,40500,564.35,452.85,453.5,492.25,-111.5,6898200,11042325,1477750,2148600,40500,40500,40540,3639,457.15
09:29:56,40583,40500,564.35,451.8,453.5,492.25,-112.55,6898250,11042325,1477750,2148600,40500,40500,40533,3639,457.1
09:30:05,40588,40500,564.35,451.0,452.45,492.25,-113.35,6898200,11040375,1477750,2148600,40500,40500,40544,3639,457.05
09:30:12,40583,40500,564.35,451.6,452.45,492.25,-112.75,6899000,11041175,1477750,2148600,40500,40500,40542,3639,457.01
09:30:21,40577,40500,564.35,451.85,452.45,492.25,-112.5,6901000,11041175,1477750,2148600,40500,40500,40540,3639,456.96
09:30:28,40575,40500,564.35,451.55,452.45,492.25,-112.8,6901775,11041175,1477750,2148600,40500,40500,40542,3639,456.92
09:30:35,40578,40500,564.35,453.05,452.45,492.25,-111.3,6901800,11041200,1477750,2148600,40500,40500,40539,3639,456.88
09:30:42,40599,40500,564.35,450.35,446.6,492.25,-114.0,6902150,11041200,1477750,2148600,40500,40500,40561,3639,456.83
09:30:48,40605,40600,564.35,442.4,442.9,492.25,-121.95,6902200,11041200,1477750,2148600,40500,40500,40572,3639,456.71
09:30:58,40600,40600,564.35,440.55,442.9,492.25,-123.8,6902200,11041200,1477750,2148600,40500,40500,40565,3639,456.58
09:31:04,40600,40600,564.35,440.0,442.9,492.25,-124.35,6902200,11041200,1477750,2148600,40500,40500,40565,3639,456.45
09:31:10,40602,40600,564.35,440.15,442.9,492.25,-124.2,6902250,11041200,1477750,2148600,40500,40500,40564,3639,456.32
09:31:17,40590,40600,564.35,442.5,442.9,492.25,-121.85,6902250,11041200,1477750,2148600,40500,40500,40552,3639,456.21
09:31:23,40583,40600,564.35,443.0,442.9,492.25,-121.35,6902250,11041200,1477750,2148600,40500,40500,40540,3639,456.1
09:31:29,40591,40600,564.35,442.5,442.9,492.25,-121.85,6902250,11041200,1477750,2148600,40500,40500,40544,3639,456.0
09:31:38,40583,40600,564.35,443.75,442.9,492.25,-120.6,6902250,11041200,1477750,2148600,40500,40500,40545,3639,455.9
09:31:44,40580,40600,564.35,441.3,442.9,492.25,-123.05,6902250,11041200,1477750,2148600,40500,40500,40540,3639,455.79
09:31:51,40591,40600,564.35,442.15,442.9,492.25,-122.2,6902250,11041225,1477750,2148600,40500,40500,40547,3639,455.68
09:31:59,40590,40600,564.35,441.05,442.9,492.25,-123.3,6902250,11041225,1477750,2148600,40500,40500,40550,3639,455.57
09:32:05,40596,40600,564.35,439.35,442.9,492.25,-125.0,6902250,11041225,1477750,2148600,40500,40500,40548,3639,455.45
09:32:12,40593,40600,564.35,439.8,442.9,492.25,-124.55,6902250,11041225,1477750,2148600,40500,40500,40550,3639,455.34
09:32:18,40594,40600,564.35,438.25,442.9,492.25,-126.1,6902250,11041225,1477750,2148600,40500,40500,40552,3639,455.21
09:32:27,40599,40600,564.35,438.3,442.9,492.25,-126.05,6902250,11041225,1477750,2148600,40500,40500,40556,3639,455.08
09:32:31,40595,40600,564.35,438.8,442.9,492.25,-125.55,6900275,11103725,1477750,2148600,40500,40500,40554,3639,454.97
09:32:37,40603,40600,564.35,436.4,442.9,492.25,-127.95,7316350,12478400,1573125,2522850,40500,40500,40562,3639,454.83
09:32:44,40613,40600,564.35,437.75,438.6,492.25,-126.6,7332125,12485775,1573125,2522850,40500,40500,40566,3639,454.71
09:32:51,40619,40600,564.35,432.75,435.25,492.25,-131.6,7330775,12487725,1573125,2522850,40500,40500,40575,3639,454.55
09:32:59,40607,40600,564.35,434.95,435.25,492.25,-129.4,7332200,12490200,1573125,2522850,40500,40500,40569,3639,454.41
09:33:04,40609,40600,564.35,432.6,435.25,492.25,-131.75,7333275,12490200,1573125,2522850,40500,40500,40572,3639,454.26
09:33:11,40605,40600,564.35,436.3,435.25,492.25,-128.05,7334725,12490200,1573125,2522850,40500,40500,40569,3639,454.13
09:33:17,40611,40600,564.35,436.15,435.25,492.25,-128.2,7334725,12490200,1573125,2522850,40500,40500,40564,3639,454.01
09:33:24,40619,40600,564.35,436.45,436.75,492.25,-127.9,7334725,12490200,1573125,2522850,40500,40500,40574,3639,453.89
09:33:31,40620,40600,564.35,433.85,435.05,492.25,-130.5,7334675,12490225,1573125,2522850,40500,40500,40579,3639,453.75
09:33:39,40619,40600,564.35,436.5,435.05,492.25,-127.85,7335850,12490225,1573125,2522850,40500,40500,40575,3639,453.63
09:33:47,40622,40600,564.35,436.8,435.05,492.25,-127.55,7335850,12490225,1573125,2522850,40500,40500,40573,3639,453.52
09:33:55,40614,40600,564.35,437.15,435.05,492.25,-127.2,7335850,12490225,1573125,2522850,40500,40500,40569,3639,453.41
09:34:05,40616,40600,564.35,438.05,435.05,492.25,-126.3,7335800,12490225,1573125,2522850,40500,40500,40570,3639,453.31
09:34:14,40620,40600,564.35,436.7,435.05,492.25,-127.65,7335800,12490225,1573125,2522850,40500,40500,40568,3639,453.2
09:34:21,40620,40600,564.35,436.6,435.05,492.25,-127.75,7336000,12490225,1573125,2522850,40500,40500,40569,3639,453.09
09:34:32,40620,40600,564.35,434.45,435.05,492.25,-129.9,7336000,12490225,1573125,2522850,40500,40500,40576,3639,452.97
09:34:39,40620,40600,564.35,434.6,434.7,492.25,-129.75,7336000,12490225,1573125,2522850,40500,40500,40578,3639,452.85
09:34:48,40614,40600,564.35,435.75,434.7,492.25,-128.6,7336000,12490225,1573125,2522850,40500,40500,40575,3639,452.74
09:34:56,40616,40600,564.35,436.2,434.7,492.25,-128.15,7336000,12490225,1573125,2522850,40500,40500,40576,3639,452.63
09:35:02,40619,40600,564.35,433.5,434.7,492.25,-130.85,7335975,12490175,1573125,2522850,40500,40500,40574,3639,452.51
09:35:08,40615,40600,564.35,433.85,434.7,492.25,-130.5,7335975,12490175,1573125,2522850,40500,40500,40574,3639,452.39
09:35:15,40616,40600,564.35,434.8,434.7,492.25,-129.55,7335975,12490175,1573125,2522850,40500,40500,40570,3639,452.28
09:35:25,40619,40600,564.35,435.5,434.7,492.25,-128.85,7335975,12490175,1573125,2522850,40500,40500,40572,3639,452.17
09:35:31,40614,40600,564.35,435.0,434.7,492.25,-129.35,7335975,12529325,1573125,2522850,40500,40500,40566,3639,452.07
09:35:39,40615,40600,564.35,435.15,434.7,492.25,-129.2,7428425,13619450,1641025,2826250,40500,40500,40568,3639,451.96
09:35:47,40612,40600,564.35,436.15,434.7,492.25,-128.2,7458075,13621475,1641025,2826250,40500,40500,40568,3639,451.87
09:35:54,40616,40600,564.35,435.85,434.7,492.25,-128.5,7459525,13620650,1641025,2826250,40500,40500,40572,3639,451.77
09:36:03,40609,40600,564.35,435.6,434.7,492.25,-128.75,7462775,13620600,1641025,2826250,40500,40500,40565,3639,451.67
09:36:10,40600,40600,564.35,435.75,434.7,492.25,-128.6,7474950,13619400,1641025,2826250,40500,40500,40560,3639,451.57
09:36:18,40598,40600,564.35,437.45,434.7,492.25,-126.9,7474950,13619750,1641025,2826250,40500,40500,40545,3639,451.49
