LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:08,33503,33500,623.45,526.45,519.75,572.15,-97.0,7425,-61450,39200,27975,39200,30200,33401,3079,526.45
09:15:13,33541,33500,623.45,519.8,518.45,572.15,-103.65,-2700,-56900,1225,5950,31500,29800,33463,3079,523.12
09:15:21,33466,33500,623.45,532.15,518.45,572.15,-91.3,1350,-12500,1225,5950,31500,29800,33408,3079,526.13
09:15:28,33466,33500,623.45,544.7,518.45,572.15,-78.75,1350,-12500,1225,5950,31500,29800,33383,3079,530.78
09:15:33,33452,33500,623.45,559.95,518.45,572.15,-63.5,1350,-7425,1225,5950,31500,29800,33382,3079,536.61
09:15:38,33458,33500,623.45,559.8,518.45,572.15,-63.65,1350,-7425,1225,5950,31500,29800,33396,3079,540.48
09:15:44,33451,33500,623.45,557.7,518.45,572.15,-65.75,1350,-13375,1225,150,31500,29900,33377,3079,542.94
09:15:49,33447,33500,623.45,558.85,518.45,572.15,-64.6,1350,-13375,1225,150,31500,29900,33375,3079,544.93
09:15:56,33442,33500,623.45,559.3,518.45,572.15,-64.15,1350,-13375,1225,150,31500,29900,33386,3079,546.52
09:16:01,33471,33500,623.45,544.95,518.45,572.15,-78.5,1350,-13525,1225,50,31500,38000,33390,3079,546.36
09:16:07,33461,33500,623.45,541.2,518.45,572.15,-82.25,1350,-13525,1225,50,31500,38000,33400,3079,545.9
09:16:11,33457,33500,623.45,534.45,518.45,572.15,-89.0,1350,-13525,1225,50,31500,38000,33400,3079,544.94
09:16:18,33460,33500,623.45,535.35,518.45,572.15,-88.1,1350,-13525,1225,50,31500,38000,33393,3079,544.2
09:16:23,33457,33500,623.45,539.55,518.45,572.15,-83.9,1350,-13525,1225,50,31500,38000,33396,3079,543.87
09:16:28,33463,33500,623.45,537.7,518.45,572.15,-85.75,1350,-13525,1225,50,31500,38000,33398,3079,543.46
09:16:34,33450,33500,623.45,537.5,518.45,572.15,-85.95,1350,-13525,1225,50,31500,38000,33391,3079,543.09
09:16:40,33452,33500,623.45,541.5,518.45,572.15,-81.95,1350,-13525,1225,50,31500,38000,33386,3079,542.99
09:16:45,33460,33500,623.45,538.25,518.45,572.15,-85.2,1350,-13525,1225,50,31500,38000,33398,3079,542.73
09:16:51,33464,33500,623.45,538.1,518.45,572.15,-85.35,1350,-9400,1225,50,31500,38000,33404,3079,542.49
09:16:57,33461,33500,623.45,540.85,518.45,572.15,-82.6,1350,-9400,1225,50,31500,38000,33392,3079,542.41
09:17:02,33445,33500,623.45,540.8,518.45,572.15,-82.65,1350,-9400,1225,50,31500,38000,33384,3079,542.33
09:17:07,33430,33500,623.45,547.65,518.45,572.15,-75.8,1350,-9400,1225,50,31500,38000,33360,3080,542.57
09:17:13,33434,33500,623.45,548.7,518.45,572.15,-74.75,1350,-9400,1225,50,31500,38000,33367,3080,542.84
09:17:19,33434,33500,623.45,547.8,518.45,572.15,-75.65,10450,-3450,9100,5950,39600,29100,33368,3080,543.04
09:17:24,33437,33500,623.45,548.65,518.45,572.15,-74.8,275175,-3450,215175,5950,39800,29100,33369,3080,543.27
