LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:02,17288,17300,416.2,372.8,372.35,390.85,-43.4,5678500,2019500,1162700,385400,21000,15300,17286,417,372.8
09:15:17,17278,17300,416.2,387.45,373.45,384.0,-28.75,9000,-500,31850,7300,19800,14350,17270,390,380.12
09:15:31,17289,17300,416.2,374.0,373.45,384.0,-42.2,7750,-1400,31850,7300,19800,14350,17275,380,378.08
09:15:44,17283,17300,416.2,373.2,373.45,384.0,-43.0,-39200,-1400,4300,7300,19250,14350,17270,379,376.86
09:15:55,17280,17300,416.2,374.85,373.45,384.0,-41.35,-38050,-1400,4300,7300,19250,14350,17266,379,376.46
09:16:05,17275,17300,416.2,373.5,373.45,384.0,-42.7,-38050,-8700,4300,650,19250,17850,17266,379,375.97
09:16:14,17265,17300,416.2,379.05,373.45,382.7,-37.15,-38050,-8700,4300,650,19250,17850,17251,382,376.41
09:16:25,17265,17300,416.2,380.75,373.45,382.7,-35.45,-39800,-8700,4300,650,19250,17850,17245,382,376.95
09:16:35,17265,17300,416.2,378.55,373.45,382.7,-37.65,-39800,-9350,4300,250,19250,18250,17246,381,377.13
09:16:44,17265,17300,416.2,379.9,373.45,382.6,-36.3,-13850,-8500,4300,250,19250,18250,17246,381,377.41
09:16:56,17263,17300,416.2,379.25,373.45,382.1,-36.95,-13750,-8500,4300,250,19250,18250,17243,382,377.57
09:17:05,17251,17300,416.2,383.4,373.45,385.0,-32.8,-13250,-8500,4300,250,19250,18250,17230,383,378.06
09:17:17,17246,17250,416.2,385.1,373.45,386.45,-31.1,-13250,-8500,4300,250,19250,18250,17223,386,378.6
09:17:29,17239,17250,416.2,390.3,373.45,391.65,-25.9,1942850,1702850,323550,266300,17300,17300,17217,389,379.44
09:17:43,17251,17250,416.2,387.5,373.45,391.65,-28.7,1989800,1715050,323550,266300,17300,17300,17223,388,379.97
