LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:03,33237,33200,752.1,709.3,785.95,705.2,-42.8,-327800,-2272675,103525,143975,37100,31800,33147,3081,709.3
09:15:08,33255,33200,752.1,707.5,757.25,705.2,-44.6,-132925,-388650,103525,32775,37100,30700,33150,3079,708.4
09:15:14,33319,33300,752.1,683.05,737.5,705.2,-69.05,-30650,-441775,25175,10750,39100,29600,33246,3080,699.95
09:15:19,33256,33300,752.1,699.95,737.5,705.2,-52.15,15450,-109325,19550,10750,39200,29600,33196,3080,699.95
09:15:25,33275,33300,752.1,693.65,737.5,705.2,-58.45,6050,-77125,19550,10750,39200,29600,33209,3080,698.69
09:15:30,33287,33300,752.1,694.35,737.5,705.2,-57.75,5325,-87875,19550,1250,39200,37400,33228,3080,697.97
09:15:36,33306,33300,752.1,679.0,737.5,705.2,-73.1,8450,-87875,3050,1250,31200,37400,33242,3080,695.26
09:15:41,33312,33300,752.1,678.35,737.5,705.2,-73.75,8450,-87875,3050,1250,31200,37400,33253,3080,693.14
09:15:48,33294,33300,752.1,677.1,737.5,705.2,-75.0,8450,-87875,3050,1250,31200,37400,33225,3080,691.36
09:15:52,33288,33300,752.1,682.25,737.5,705.2,-69.85,8450,-87875,3050,1250,31200,37400,33222,3080,690.45
09:15:57,33277,33300,752.1,679.15,737.5,705.2,-72.95,8450,-51175,3050,1250,31200,37400,33219,3080,689.42
09:16:02,33259,33300,752.1,680.35,737.5,705.2,-71.75,8450,-40075,3050,1250,31200,37400,33214,3080,688.67
09:16:07,33271,33300,752.1,670.5,737.5,705.2,-81.6,8450,-40075,3050,1250,31200,37400,33214,3080,687.27
09:16:12,33273,33300,752.1,677.9,737.5,705.2,-74.2,8450,-40075,3050,1250,31200,37400,33211,3080,686.6
09:16:17,33269,33300,752.1,678.6,737.5,705.2,-73.5,8450,-40075,3050,1250,31200,37400,33206,3080,686.07
09:16:24,33268,33300,752.1,675.55,737.5,705.2,-76.55,8450,-40075,3050,1250,31200,37400,33210,3080,685.41
09:16:29,33260,33300,752.1,678.1,737.5,705.2,-74.0,8450,-38950,3050,1250,31200,37400,33205,3080,684.98
09:16:33,33255,33300,752.1,678.95,737.5,705.2,-73.15,8450,-23325,3050,1250,31200,37400,33203,3080,684.64
09:16:38,33265,33300,752.1,682.25,737.5,705.2,-69.85,8450,-23325,3050,1250,31200,37400,33208,3081,684.52
09:16:44,33276,33300,752.1,681.75,737.5,705.2,-70.35,8450,-4550,3050,1250,31200,37400,33218,3081,684.38
09:16:49,33279,33300,752.1,684.8,737.5,705.2,-67.3,8450,-4550,3050,1250,31200,37400,33220,3081,684.4
09:16:55,33280,33300,752.1,681.7,737.5,705.2,-70.4,8450,-4350,3050,1250,31200,37400,33219,3081,684.28
09:17:01,33281,33300,752.1,684.7,737.5,705.2,-67.4,8450,-4350,3050,1250,31200,37400,33228,3081,684.3
09:17:05,33278,33300,752.1,681.4,737.5,705.2,-70.7,8450,-4350,3050,1250,31200,37400,33222,3081,684.18
