LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
11:05:35,15805,15800,466.3,406.6,408.95,369.3,-59.7,16795750,14545400,1991600,2060150,15800,15800,15791,408,406.6
11:05:47,15813,15800,466.3,406.6,408.95,369.3,-59.7,16795450,14545200,1991600,2060150,15800,15800,15795,408,406.6
11:06:00,15817,15800,466.3,409.1,408.95,369.3,-57.2,16826050,14552100,1991600,2060150,15800,15800,15800,408,407.43
11:06:12,15817,15800,466.3,409.1,408.95,369.3,-57.2,16826050,14552100,1991600,2060150,15800,15800,15800,408,407.85
11:06:24,15820,15800,466.3,408.4,408.95,369.3,-57.9,17021750,14614550,2053600,2079350,15800,15800,15802,408,407.96
11:06:34,15823,15800,466.3,408.4,408.95,369.3,-57.9,17021750,14614550,2053600,2079350,15800,15800,15802,408,408.03
11:06:44,15823,15800,466.3,408.2,408.95,369.3,-58.1,17025100,14610650,2053600,2079350,15800,15800,15800,407,408.06
11:06:56,15820,15800,466.3,408.65,408.95,369.3,-57.65,17023350,14610700,2053600,2079350,15800,15800,15799,408,408.13
11:07:11,15820,15800,466.3,408.65,408.95,369.3,-57.65,17023350,14610700,2053600,2079350,15800,15800,15799,408,408.19
11:07:22,15819,15800,466.3,408.65,408.95,369.3,-57.65,17023350,14610700,2053600,2079350,15800,15800,15799,409,408.24
11:08:06,15824,15800,466.3,408.5,408.95,369.3,-57.8,17023050,14610700,2053600,2079350,15800,15800,15798,408,408.26
11:08:16,15818,15800,466.3,409.2,408.95,369.3,-57.1,17023100,14610700,2053600,2079350,15800,15800,15792,408,408.34
11:08:29,15809,15800,466.3,408.5,408.95,369.3,-57.8,17022750,14610700,2053600,2079350,15800,15800,15788,408,408.35
11:08:41,15808,15800,466.3,407.95,408.95,369.3,-58.35,17022750,14610700,2053600,2079350,15800,15800,15787,409,408.32
11:08:55,15808,15800,466.3,408.75,408.95,369.3,-57.55,17022750,14610700,2053600,2079350,15800,15800,15785,409,408.35
11:09:10,15803,15800,466.3,408.4,408.95,369.3,-57.9,17022550,14610700,2053600,2079350,15800,15800,15783,410,408.35
