LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:04,40026,40000,713.8,670.65,671.45,687.85,-43.15,-27125,-129300,375,46875,38200,34000,39898,3376,670.65
09:15:09,40085,40000,713.8,685.45,685.1,687.85,-28.35,-18450,-79125,375,10225,38200,32000,39924,3376,678.05
09:15:16,40098,40000,713.8,674.7,683.25,687.85,-39.1,-16425,-83050,375,10225,38200,32000,39959,3375,676.93
09:15:21,40093,40000,713.8,682.15,680.25,687.85,-31.65,-16425,-87700,375,10225,38200,32000,39980,3375,678.24
09:15:27,40096,40000,713.8,675.8,680.25,687.85,-38.0,-14200,-92550,375,10225,38200,32000,39980,3375,677.75
09:15:32,40099,40000,713.8,680.5,680.25,687.85,-33.3,-14200,-92550,375,10225,38200,32000,39980,3375,678.21
09:15:37,40100,40100,713.8,675.5,680.25,687.85,-38.3,-14200,-53425,375,10225,38200,32000,39992,3375,677.82
09:15:44,40124,40100,713.8,669.2,669.35,687.85,-44.6,-14200,-63650,375,3100,38200,34600,40004,3375,676.74
09:15:49,40125,40100,713.8,672.55,671.6,687.85,-41.25,-13550,-65500,375,3100,38200,34600,40014,3375,676.28
09:15:55,40127,40100,713.8,670.0,670.4,687.85,-43.8,-13550,-65500,375,3100,38200,34600,40023,3375,675.65
09:16:00,40150,40100,713.8,667.3,659.8,687.85,-46.5,-13550,-65500,375,3100,38200,34600,40039,3375,674.89
09:16:08,40168,40100,713.8,663.2,662.0,687.85,-50.6,-13550,-66125,375,3100,38200,34600,40066,3375,673.92
09:16:14,40150,40100,713.8,665.45,662.0,687.85,-48.35,-13550,-66800,375,3100,38200,34600,40055,3375,673.27
09:16:20,40141,40100,713.8,666.8,662.0,687.85,-47.0,-13550,-66800,375,3100,38200,34600,40047,3375,672.8
09:16:27,40149,40100,713.8,665.7,662.0,687.85,-48.1,-13550,-66800,375,3100,38200,34600,40040,3375,672.33
09:16:34,40142,40100,713.8,665.45,662.0,687.85,-48.35,-13550,-66800,375,3100,38200,34600,40038,3375,671.9
09:16:40,40145,40100,713.8,663.15,662.0,687.85,-50.65,-13550,-2925,375,3100,38200,34600,40047,3375,671.39
09:16:46,40136,40100,713.8,665.0,662.0,687.85,-48.8,-13550,-2925,375,3100,38200,34600,40022,3375,671.03
09:16:52,40132,40100,713.8,656.25,662.0,687.85,-57.55,-13550,-2925,375,3100,38200,34600,40031,3375,670.25
09:16:57,40136,40100,713.8,662.45,662.0,687.85,-51.35,-13175,-2925,375,3100,38200,34600,40025,3375,669.86
09:17:03,40133,40100,713.8,659.6,662.0,687.85,-54.2,-13175,-2925,375,3100,38200,34600,40020,3375,669.37
09:17:09,40132,40100,713.8,659.95,662.0,687.85,-53.85,-13175,-5650,375,3100,38200,34600,40031,3375,668.95
09:17:14,40153,40100,713.8,662.55,662.0,687.85,-51.25,-13175,-5900,375,3100,38200,34600,40042,3375,668.67
