LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:04,34619,34600,491.7,372.0,356.75,434.2,-119.7,-407875,-339975,11250,3850,40500,29400,34625,2115,372.0
09:15:08,34655,34600,491.7,370.7,367.1,434.2,-121.0,-27400,-290950,11250,3850,40500,29400,34651,2114,371.35
09:15:15,34694,34600,491.7,352.55,340.85,434.2,-139.15,-13350,-218600,11250,3850,40500,29400,34693,2114,365.08
09:15:20,34688,34600,491.7,355.05,341.6,434.2,-136.65,1600,-197425,11250,1025,40500,29300,34694,1703,362.58
09:15:27,34701,34700,491.7,331.3,335.5,434.2,-160.4,1075,-165775,11250,1025,40500,29300,34710,1703,356.32
09:15:33,34693,34700,491.7,330.15,335.5,434.2,-161.55,-9325,-141225,9350,1025,41500,29300,34686,1703,351.96
09:15:38,34668,34700,491.7,328.15,335.5,434.2,-163.55,-9325,-141225,9350,1025,41500,29300,34671,1703,348.56
09:15:43,34667,34700,491.7,320.85,335.5,434.2,-170.85,-9325,-94825,9350,1025,41500,29300,34673,1703,345.09
09:15:49,34660,34700,491.7,319.25,335.5,434.2,-172.45,-18675,-76825,2500,1025,42400,29300,34665,1703,342.22
09:15:54,34665,34700,491.7,319.8,335.5,434.2,-171.9,-18200,-49875,2500,300,42400,29700,34674,1703,339.98
09:16:00,34685,34700,491.7,319.9,335.45,434.2,-171.8,-18300,-49875,2500,300,42400,29700,34678,1703,338.15
09:16:05,34693,34700,491.7,307.8,328.8,434.2,-183.9,-21000,-29350,1600,300,38700,29700,34682,1703,335.63
09:16:11,34696,34700,491.7,306.05,326.6,434.2,-185.65,-20375,-29350,1600,300,38700,29700,34697,1703,333.35
09:16:16,34709,34700,491.7,307.9,323.3,434.2,-183.8,-20375,-10175,1600,300,38700,29700,34708,1703,331.53
09:16:22,34699,34700,491.7,305.75,322.15,434.2,-185.95,-19225,-10175,1600,300,38700,29700,34705,1703,329.81
09:16:28,34699,34700,491.7,306.4,322.15,434.2,-185.3,-18025,-10425,1600,0,38700,0,34696,1703,328.35
09:16:32,34693,34700,491.7,307.45,322.15,434.2,-184.25,-14725,-10425,1600,0,38700,0,34699,1703,327.12
09:16:38,34680,34700,491.7,306.95,322.15,434.2,-184.75,-8875,-10425,1600,0,38700,0,34682,1702,326.0
09:16:43,34660,34700,491.7,309.6,322.15,434.2,-182.1,-8875,-7350,1600,0,38700,0,34663,1703,325.14
09:16:48,34659,34700,491.7,305.85,322.15,434.2,-185.85,-8875,-7250,1600,0,38700,0,34654,1703,324.17
09:16:54,34637,34700,491.7,308.15,322.15,434.2,-183.55,-8875,-7250,1600,0,38700,0,34649,1703,323.41
09:16:58,34654,34700,491.7,308.15,322.15,434.2,-183.55,-8875,-7000,750,0,39700,0,34649,1703,322.72
09:17:03,34640,34700,491.7,307.65,322.15,434.2,-184.05,-4800,-6950,750,0,39700,0,34651,1702,322.06
09:17:09,34643,34700,491.7,311.35,322.15,434.2,-180.35,-4800,-6950,750,0,39700,0,34650,1762,321.61
09:17:16,34660,34700,491.7,306.55,322.15,434.2,-185.15,-4800,-6950,750,0,39700,0,34655,1762,321.01
09:17:22,34655,34700,491.7,307.15,322.15,434.2,-184.55,-4800,-6225,750,0,39700,0,34665,1762,320.48
09:17:27,34663,34700,491.7,304.55,322.15,434.2,-187.15,-4800,-6225,750,0,39700,0,34670,1762,319.89
09:17:32,34658,34700,491.7,305.05,322.15,434.2,-186.65,39125,23400,20475,18425,42600,31000,34670,1762,319.36
09:17:38,34652,34700,491.7,305.4,322.15,434.2,-186.3,3149850,3617725,472400,552850,34700,34500,34664,1762,318.88
09:17:42,34654,34700,491.7,305.9,322.15,434.2,-185.8,3157025,3633725,472400,552850,34700,34500,34665,1762,318.44
09:17:48,34663,34700,491.7,304.35,322.15,434.2,-187.35,3162825,3638750,472400,552850,34700,34500,34675,1762,317.99
09:17:52,34655,34700,491.7,306.9,322.15,434.2,-184.8,3162825,3638750,472400,552850,34700,34500,34672,1762,317.64
09:17:58,34642,34700,491.7,307.85,322.15,434.2,-183.85,3163375,3639825,472400,552850,34700,34500,34648,1751,317.35
09:18:09,34659,34700,491.7,302.9,322.15,434.2,-188.8,3164225,3639525,472400,552850,34700,34500,34664,1763,316.92
