LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
22:41:17,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:41:27,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:41:38,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:41:48,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:41:58,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:42:08,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:42:18,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:42:30,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:42:40,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:42:51,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:43:02,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:43:13,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:43:23,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:43:33,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:43:43,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:43:53,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:44:04,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:44:14,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:44:24,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1598,1317.8
22:46:10,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1318,1317.8
22:46:20,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1318,1317.8
22:46:31,34425,34400,1468.55,1317.8,1372.15,1377.45,-150.75,6849225,4495675,883625,472275,37500,31000,34408,1318,1317.8
