LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:10,35959,36000,320.8,254.95,280.45,271.4,-65.85,42700,-54850,33375,5125,38700,29200,35966,476,254.95
09:15:16,35925,36000,320.8,267.6,280.45,263.8,-53.2,42700,-44875,33375,1950,38700,37200,35922,506,261.27
09:15:24,35931,36000,320.8,276.7,280.45,267.2,-44.1,34750,-6550,33375,1325,38700,37500,35907,524,266.42
09:15:33,35920,36000,320.8,278.95,280.45,265.65,-41.85,-15275,-5175,3600,1325,38800,37500,35894,535,269.55
09:15:40,35941,36000,320.8,275.1,280.45,265.65,-45.7,-18875,-3850,0,1325,0,37500,35930,535,270.66
09:15:46,35950,36000,320.8,273.05,280.45,265.65,-47.75,-18875,-3850,0,1325,0,37500,35931,511,271.06
09:15:51,35962,36000,320.8,269.05,280.45,265.65,-51.75,-15150,-3850,0,1325,0,37500,35936,509,270.77
09:15:56,35959,36000,320.8,271.75,280.45,265.65,-49.05,-15150,-3075,0,1325,0,37500,35930,505,270.89
09:16:02,35946,36000,320.8,269.15,280.45,265.65,-51.65,-15150,-3075,0,1325,0,37500,35927,510,270.7
09:16:09,35943,36000,320.8,274.2,280.45,265.65,-46.6,-15150,-3075,0,1325,0,37500,35919,516,271.05
09:16:15,35944,36000,320.8,273.05,280.45,265.65,-47.75,-15150,-3075,0,1325,0,37500,35929,516,271.23
09:16:20,35935,36000,320.8,276.7,280.45,265.65,-44.1,-15150,-3075,0,1325,0,37500,35916,523,271.69
09:16:26,35925,36000,320.8,281.3,280.45,265.65,-39.5,-15150,600,0,1325,0,37500,35902,528,272.43
09:16:34,35925,36000,320.8,279.3,280.45,265.65,-41.5,-12825,600,0,1325,0,37500,35902,535,272.92
09:16:42,35933,36000,320.8,277.75,280.45,265.65,-43.05,-12825,600,0,1325,0,37500,35908,525,273.24
09:16:49,35922,36000,320.8,277.5,280.45,265.65,-43.3,-12825,600,0,1325,0,37500,35906,539,273.51
09:16:58,35932,36000,320.8,276.65,280.45,265.65,-44.15,-12450,600,0,1325,0,37500,35912,531,273.69
09:17:06,35950,36000,320.8,273.4,280.45,265.65,-47.4,-12450,600,0,1325,0,37500,35919,524,273.67
09:17:14,35953,36000,320.8,269.5,280.45,265.65,-51.3,-12450,150,0,1325,0,37500,35934,503,273.46
09:17:19,35958,36000,320.8,271.75,280.45,265.65,-49.05,-12450,150,0,1325,0,37500,35950,502,273.37
09:17:25,35963,36000,320.8,273.1,280.45,265.65,-47.7,-12450,-525,0,550,0,38000,35939,514,273.36
09:17:30,35960,36000,320.8,272.3,280.45,265.65,-48.5,197475,116750,144975,96625,36700,28600,35939,505,273.31
09:17:36,35969,36000,320.8,274.4,280.45,265.65,-46.4,2521750,3026500,443750,578800,35900,35900,35947,510,273.36
09:17:45,35979,36000,320.8,275.25,280.45,265.65,-45.55,2783550,3026650,443750,578800,35900,35900,35955,497,273.44
09:17:51,35983,36000,320.8,272.4,280.45,265.65,-48.4,2792600,3025200,443750,578800,35900,35900,35955,496,273.39
09:17:58,35989,36000,320.8,273.05,280.45,265.65,-47.75,2791125,3025825,443750,578800,35900,35900,35973,485,273.38
09:18:03,35985,36000,320.8,267.6,280.45,265.65,-53.2,2791125,3029925,443750,578800,35900,35900,35956,490,273.17
09:18:08,36000,36000,320.8,269.45,280.45,265.65,-51.35,2791125,3029925,443750,578800,35900,35900,35969,486,273.03
09:18:15,35994,36000,320.8,268.7,280.45,265.65,-52.1,2793050,3029975,443750,578800,35900,35900,35975,474,272.88
09:18:19,35999,36000,320.8,268.65,280.45,265.65,-52.15,2793050,3029975,443750,578800,35900,35900,35971,480,272.74
09:18:28,35999,36000,320.8,266.2,280.45,265.65,-54.6,2793050,3029975,443750,578800,35900,35900,35978,476,272.53
09:18:35,35986,36000,320.8,265.85,280.45,265.65,-54.95,2793050,3029975,443750,578800,35900,35900,35975,478,272.32
09:18:42,35991,36000,320.8,270.7,280.45,265.65,-50.1,2793050,3031450,443750,578800,35900,35900,35965,486,272.27
09:18:49,35986,36000,320.8,269.0,280.45,265.65,-51.8,2793050,3031825,443750,578800,35900,35900,35968,484,272.18
09:18:54,35974,36000,320.8,269.35,280.45,265.65,-51.45,2793050,3031825,443750,578800,35900,35900,35961,492,272.1
09:19:00,35977,36000,320.8,269.7,280.45,265.65,-51.1,2793050,3031825,443750,578800,35900,35900,35963,494,272.03
09:19:06,35992,36000,320.8,264.15,280.45,265.65,-56.65,2793050,3031825,443750,578800,35900,35900,35969,482,271.82
09:19:11,35980,36000,320.8,267.15,280.45,265.65,-53.65,2793050,3031825,443750,578800,35900,35900,35959,489,271.69
09:19:17,35971,36000,320.8,266.05,280.45,265.65,-54.75,2793050,3031825,443750,578800,35900,35900,35960,487,271.55
