LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:05,16506,16500,500.55,479.3,479.15,475.7,-21.25,1149900,-341150,716500,67900,19500,15000,16513,488,479.3
09:15:17,16478,16500,500.55,481.55,479.15,481.8,-19.0,44150,-373600,161300,67900,18000,15000,16476,481,480.42
09:15:30,16500,16500,500.55,471.75,479.15,481.8,-28.8,44200,-373600,161300,67900,18000,15000,16487,469,477.53
09:15:42,16500,16500,500.55,471.75,479.15,481.8,-28.8,44200,-373600,161300,67900,18000,15000,16487,469,476.09
09:15:54,16509,16500,500.55,471.25,479.15,481.8,-29.3,18350,-382200,161300,67900,18000,15000,16485,473,475.12
09:16:06,16503,16500,500.55,473.35,479.15,481.8,-27.2,18000,-382550,161300,67900,18000,15000,16487,470,474.82
09:16:17,16513,16500,500.55,474.1,479.15,481.8,-26.45,17350,-382550,161300,67900,18000,15000,16506,471,474.72
09:16:30,16521,16500,500.55,465.6,477.0,481.8,-34.95,-15050,-390150,161300,67900,18000,15000,16508,463,473.58
09:16:42,16522,16500,500.55,466.4,475.45,481.8,-34.15,-15050,-390150,161300,67900,18000,15000,16510,463,472.78
09:16:54,16514,16500,500.55,476.25,473.05,481.8,-24.3,-15050,-390150,161300,67900,18000,15000,16505,473,473.13
09:17:07,16505,16500,500.55,477.35,473.05,481.8,-23.2,-15050,-390150,161300,67900,18000,15000,16500,476,473.51
09:24:49,16582,16600,500.55,468.55,468.5,481.8,-32.0,6663250,7605550,694800,956700,17000,16500,16576,473,468.55
09:25:00,16586,16600,500.55,467.6,467.95,481.8,-32.95,6663250,7605550,694800,956700,17000,16500,16577,473,468.08
09:25:11,16586,16600,500.55,467.9,467.95,481.8,-32.65,6666150,7605550,694800,956700,17000,16500,16580,473,468.02
09:25:23,16590,16600,500.55,464.3,464.1,481.8,-36.25,6666200,7605550,694800,956700,17000,16500,16578,470,467.09
