LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:09,32550,32600,972.6,928.9,946.85,965.15,-43.7,2600,168075,24025,31175,34500,31500,32495,1879,928.9
09:15:14,32541,32600,972.6,931.5,946.7,965.15,-41.1,-19475,168075,24025,31175,34500,31500,32479,1879,930.2
09:15:20,32518,32600,972.6,938.8,946.7,965.15,-33.8,-19475,123900,24025,31175,34500,31500,32484,1879,933.07
09:15:24,32500,32500,972.6,941.95,946.7,962.6,-30.65,-21975,123900,24025,31175,34500,31500,32459,1879,935.29
09:15:29,32452,32500,972.6,948.4,946.7,952.85,-24.2,-23375,123900,24025,31175,34500,31500,32408,1879,937.91
09:15:34,32400,32400,972.6,951.1,946.7,980.15,-21.5,-23350,122475,24025,31175,34500,31500,32375,1879,940.11
09:15:40,32372,32400,972.6,968.3,946.7,974.95,-4.3,-23350,122475,24025,31175,34500,31500,32344,1879,944.14
09:15:45,32397,32400,972.6,966.0,946.7,974.95,-6.6,-25000,122475,24025,31175,34500,31500,32351,1879,946.87
09:15:50,32387,32400,972.6,960.35,946.7,974.95,-12.25,-25000,110300,24025,31175,34500,31500,32339,1878,948.37
09:15:55,32358,32400,972.6,973.8,946.7,996.45,1.2,-25000,110300,24025,31175,34500,31500,32325,1878,950.91
09:16:01,32355,32400,972.6,1004.85,946.7,1011.65,32.25,-25000,113300,24025,31175,34500,31500,32303,1878,955.81
09:16:07,32368,32400,972.6,987.5,946.7,1011.65,14.9,-26875,113300,24025,31175,34500,31500,32310,1878,958.45
09:16:12,32369,32400,972.6,983.95,946.7,1011.65,11.35,-27600,103950,24025,31175,34500,31500,32333,1878,960.42
09:16:17,32360,32400,972.6,992.0,946.7,1011.65,19.4,-27600,103950,24025,31175,34500,31500,32320,1878,962.67
09:16:22,32364,32400,972.6,995.6,946.7,1011.65,23.0,-27600,103900,24025,31175,34500,31500,32320,1879,964.87
09:16:27,32370,32400,972.6,992.7,946.7,1011.65,20.1,-27600,103900,24025,31175,34500,31500,32320,1879,966.61
09:16:33,32378,32400,972.6,992.15,946.7,1011.65,19.55,-27600,103900,24025,31175,34500,31500,32330,1879,968.11
09:16:38,32389,32400,972.6,985.7,946.7,1011.65,13.1,-27600,103325,24025,31175,34500,31500,32334,1879,969.09
09:16:43,32391,32400,972.6,981.55,946.7,1011.65,8.95,-27600,103325,24025,31175,34500,31500,32342,1878,969.74
09:16:48,32402,32400,972.6,976.3,946.7,1011.65,3.7,-27600,103325,24025,31175,34500,31500,32351,1878,970.07
09:16:53,32416,32400,972.6,968.45,946.7,1011.65,-4.15,-27600,103325,24025,31175,34500,31500,32377,1878,969.99
09:16:58,32395,32400,972.6,976.95,946.7,1011.65,4.35,-27600,101525,24025,31175,34500,31500,32350,1878,970.31
09:17:05,32389,32400,972.6,981.35,946.7,1011.65,8.75,-27600,101525,24025,31175,34500,31500,32337,1878,970.79
09:17:10,32376,32400,972.6,981.6,946.7,1011.65,9.0,-27550,101525,24025,31175,34500,31500,32325,1878,971.24
09:17:17,32373,32400,972.6,984.75,946.7,1011.65,12.15,1169675,1725350,274125,175950,32500,32400,32337,1878,971.78
09:17:21,32375,32400,972.6,987.3,946.7,1011.65,14.7,1180375,1725225,274125,175950,32500,32400,32313,1878,972.38
