LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:07,17477,17500,181.95,147.05,147.45,145.5,-34.9,-695450,-1300500,84550,89550,19550,16350,17449,231,147.05
09:15:25,17456,17500,181.95,152.45,147.45,143.9,-29.5,-443500,-688350,84550,250,19550,14350,17437,201,149.75
09:15:36,17454,17500,181.95,156.9,147.45,145.5,-25.05,-434500,-501650,84550,50,19550,19750,17439,202,152.13
09:15:49,17449,17450,181.95,151.55,147.45,145.5,-30.4,-192550,-338500,84550,50,19550,19750,17425,200,151.99
09:16:01,17436,17450,181.95,152.55,147.45,149.35,-29.4,-192550,-327350,84550,50,19550,19750,17415,196,152.1
09:16:14,17448,17450,181.95,151.0,147.45,149.35,-30.95,-191350,-78850,84550,50,19550,19750,17411,199,151.92
09:16:26,17455,17450,181.95,150.75,147.45,149.35,-31.2,-178650,-78850,84550,50,19550,19750,17416,202,151.75
09:16:36,17454,17450,181.95,150.6,147.45,149.35,-31.35,-174000,-42150,84550,50,19550,19750,17420,205,151.61
09:16:47,17453,17450,181.95,150.4,147.45,149.35,-31.55,-27400,-42150,84550,50,19550,19750,17417,204,151.47
09:16:59,17442,17450,181.95,151.6,147.45,149.35,-30.35,-26000,-42150,84550,50,19550,19750,17402,200,151.48
09:17:15,17443,17450,181.95,152.45,147.45,149.35,-29.5,4850,-39950,84550,50,19550,19750,17407,199,151.57
09:17:27,17448,17450,181.95,152.65,147.45,149.35,-29.3,4850,-39950,84550,50,19550,19750,17411,203,151.66
09:17:38,17455,17450,181.95,152.05,147.45,149.35,-29.9,702500,720450,564950,732900,17500,17500,17415,204,151.69
09:17:50,17454,17450,181.95,152.25,147.45,149.35,-29.7,1581200,3153950,564950,879250,17500,17400,17416,205,151.73
09:18:02,17452,17450,181.95,153.45,147.45,149.35,-28.5,1496600,3158850,564950,879250,17500,17400,17414,205,151.85
09:18:13,17450,17450,181.95,152.2,147.45,149.35,-29.75,1496600,3160850,564950,879250,17500,17400,17413,203,151.87
09:18:26,17453,17450,181.95,149.7,147.45,149.35,-32.25,1496950,3162300,564950,879250,17500,17400,17413,203,151.74
09:18:39,17458,17450,181.95,150.75,147.45,149.35,-31.2,1508050,3163250,564950,879250,17500,17400,17419,206,151.69
09:18:51,17455,17450,181.95,151.55,147.45,149.35,-30.4,1509300,3163250,564950,879250,17500,17400,17419,206,151.68
09:19:01,17456,17450,181.95,150.6,147.45,149.35,-31.35,1508750,3163200,564950,879250,17500,17400,17419,207,151.62
09:19:12,17456,17450,181.95,149.5,147.45,149.35,-32.45,1563200,3163200,564950,879250,17500,17400,17419,206,151.52
09:19:25,17455,17450,181.95,151.5,147.45,149.35,-30.45,1563200,3164900,564950,879250,17500,17400,17416,207,151.52
09:19:38,17452,17450,181.95,151.15,147.45,149.35,-30.8,1567550,3164900,564950,879250,17500,17400,17412,206,151.51
09:19:51,17450,17450,181.95,151.25,147.45,149.35,-30.7,1567550,3164900,564950,879250,17500,17400,17409,203,151.5
09:20:02,17446,17450,181.95,151.6,147.45,149.35,-30.35,1562850,3164900,564950,879250,17500,17400,17404,200,151.5
09:20:14,17443,17450,181.95,152.15,147.45,149.35,-29.8,1562850,3165500,564950,879250,17500,17400,17396,201,151.52
09:20:26,17443,17450,181.95,153.45,147.45,149.35,-28.5,1562950,3165950,564950,879250,17500,17400,17395,201,151.6
09:20:38,17441,17450,181.95,153.45,147.45,149.35,-28.5,1941075,3346400,786825,984550,17500,17500,17395,202,151.66
09:20:50,17446,17450,181.95,153.2,147.45,149.35,-28.75,3202025,5097850,786825,1709650,17500,17400,17399,205,151.72
09:21:01,17446,17450,181.95,153.25,147.45,149.35,-28.7,3197275,5094600,786825,1709650,17500,17400,17398,205,151.77
09:21:13,17441,17450,181.95,152.4,147.45,149.35,-29.55,3196575,5093200,786825,1709650,17500,17400,17394,202,151.79
09:21:25,17441,17450,181.95,155.05,147.45,149.35,-26.9,3201025,5099000,786825,1709650,17500,17400,17393,202,151.89
09:21:38,17443,17450,181.95,154.95,147.45,149.35,-27.0,3201025,5097400,786825,1709650,17500,17400,17398,204,151.98
09:21:48,17441,17450,181.95,154.7,147.45,149.35,-27.25,3201025,5099900,786825,1709650,17500,17400,17394,203,152.06
09:22:00,17445,17450,181.95,154.1,147.45,149.35,-27.85,3201025,5099900,786825,1709650,17500,17400,17397,204,152.12
09:22:12,17441,17450,181.95,154.4,147.45,149.35,-27.55,3197225,5099800,786825,1709650,17500,17400,17394,202,152.18
09:22:24,17439,17450,181.95,154.7,147.45,149.35,-27.25,3197825,5099800,786825,1709650,17500,17400,17393,203,152.25
09:22:35,17438,17450,181.95,155.35,147.45,149.5,-26.6,3197875,5099800,786825,1709650,17500,17400,17392,202,152.33
09:22:47,17439,17450,181.95,154.95,147.45,149.5,-27.0,3197875,5101200,786825,1709650,17500,17400,17394,202,152.4
09:22:59,17445,17450,181.95,154.05,147.45,149.5,-27.9,3197875,5101100,786825,1709650,17500,17400,17398,202,152.44
09:23:10,17448,17450,181.95,153.05,147.45,149.5,-28.9,3197875,5101100,786825,1709650,17500,17400,17400,205,152.46
09:23:22,17442,17450,181.95,154.45,147.45,149.5,-27.5,3197875,5101100,786825,1709650,17500,17400,17395,203,152.5
09:23:32,17438,17450,181.95,155.75,147.45,149.5,-26.2,3538875,5141050,1029775,1709650,17500,17400,17390,202,152.58
09:23:45,17441,17450,181.95,155.4,147.45,149.5,-26.55,4931025,6132150,1029775,2291800,17500,17400,17393,204,152.64
09:23:56,17441,17450,181.95,155.1,147.45,149.5,-26.85,4923925,6121250,1029775,2291800,17500,17400,17394,203,152.7
09:24:07,17446,17450,181.95,153.0,147.45,149.5,-28.95,4923775,6120150,1029775,2291800,17500,17400,17396,204,152.7
09:24:18,17444,17450,181.95,154.0,147.45,149.5,-27.95,4923775,6121950,1029775,2291800,17500,17400,17395,205,152.73
09:24:29,17444,17450,181.95,155.2,147.45,149.5,-26.75,4923775,6121950,1029775,2291800,17500,17400,17395,206,152.78
09:24:40,17440,17450,181.95,155.6,147.45,149.5,-26.35,4941425,6121950,1029775,2291800,17500,17400,17393,204,152.84
09:24:52,17442,17450,181.95,154.4,147.45,149.5,-27.55,4941425,6121150,1029775,2291800,17500,17400,17394,204,152.87
