LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:21:26,17529,17550,134.45,94.6,98.6,107.45,-39.85,7897900,8288350,1527250,2156200,17700,17500,17532,104,94.6
09:21:37,17530,17550,134.45,95.0,98.6,107.45,-39.45,7901450,8289250,1527250,2156200,17700,17500,17530,103,94.8
09:21:48,17530,17550,134.45,94.65,98.6,107.45,-39.8,7901450,8289550,1527250,2156200,17700,17500,17531,104,94.75
09:21:58,17526,17550,134.45,95.3,98.6,107.45,-39.15,7901450,8289550,1527250,2156200,17700,17500,17528,103,94.89
09:22:08,17529,17550,134.45,94.75,98.6,107.45,-39.7,7933250,8289550,1527250,2156200,17700,17500,17532,103,94.86
09:22:20,17530,17550,134.45,94.7,98.6,107.45,-39.75,7933250,8289500,1527250,2156200,17700,17500,17533,103,94.83
09:22:31,17530,17550,134.45,93.95,98.6,107.45,-40.5,7932150,8289450,1527250,2156200,17700,17500,17532,103,94.71
09:22:42,17529,17550,134.45,94.85,98.6,107.45,-39.6,7932150,8291750,1527250,2156200,17700,17500,17530,103,94.72
09:22:53,17528,17550,134.45,94.75,98.6,107.45,-39.7,7933050,8291750,1527250,2156200,17700,17500,17531,103,94.73
09:23:03,17531,17550,134.45,93.6,98.6,107.45,-40.85,7933050,8291750,1527250,2156200,17700,17500,17531,102,94.62
09:23:14,17532,17550,134.45,93.2,98.6,107.45,-41.25,7933050,8293000,1527250,2156200,17700,17500,17532,102,94.49
09:23:25,17532,17550,134.45,93.5,98.6,107.45,-40.95,7933050,8295350,1527250,2156200,17700,17500,17530,102,94.4
09:23:36,17529,17550,134.45,93.45,98.6,107.45,-41.0,8016650,8856950,1527250,2533000,17700,17500,17527,102,94.33
09:23:46,17525,17550,134.45,93.5,98.6,107.45,-40.95,10034600,10342000,1955400,2533000,17700,17500,17526,101,94.27
09:23:57,17526,17550,134.45,94.05,98.6,107.45,-40.4,10007050,10344200,1955400,2533000,17700,17500,17525,101,94.26
09:24:08,17526,17550,134.45,93.75,98.6,107.45,-40.7,10014850,10344250,1955400,2533000,17700,17500,17524,100,94.22
09:24:22,17524,17550,134.45,92.7,98.6,107.45,-41.75,10009950,10343050,1955400,2533000,17700,17500,17522,99,94.14
09:24:33,17522,17550,134.45,93.65,98.6,107.45,-40.8,10015500,10343050,1955400,2533000,17700,17500,17519,99,94.11
09:24:45,17520,17550,134.45,94.4,98.6,107.45,-40.05,10015450,10341350,1955400,2533000,17700,17500,17514,98,94.12
09:24:56,17520,17550,134.45,93.95,98.6,107.45,-40.5,10016550,10340450,1955400,2533000,17700,17500,17515,99,94.12
09:25:06,17513,17550,134.45,94.15,98.6,107.45,-40.3,10026700,10340450,1955400,2533000,17700,17500,17509,96,94.12
09:25:16,17515,17550,134.45,94.15,98.6,107.45,-40.3,10026700,10340650,1955400,2533000,17700,17500,17509,96,94.12
09:25:26,17516,17550,134.45,94.25,98.6,107.45,-40.2,10027700,10334750,1955400,2533000,17700,17500,17510,96,94.12
09:25:36,17516,17550,134.45,94.25,98.6,107.45,-40.2,10027700,10334750,1955400,2533000,17700,17500,17508,97,94.13
09:25:46,17512,17550,134.45,93.75,98.6,107.45,-40.7,10027850,10333000,1955400,2533000,17700,17500,17507,96,94.11
09:25:55,17513,17550,134.45,93.6,98.6,107.45,-40.85,10027800,10333000,1955400,2533000,17700,17500,17505,96,94.09
09:26:05,17510,17550,134.45,93.8,98.6,107.45,-40.65,10027800,10332750,1955400,2533000,17700,17500,17504,95,94.08
09:26:15,17511,17550,134.45,94.0,98.6,107.45,-40.45,10027800,10332850,1955400,2533000,17700,17500,17506,95,94.08
09:26:26,17513,17550,134.45,93.7,98.6,107.45,-40.75,10027800,10332850,1955400,2533000,17700,17500,17506,96,94.07
