LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:06,17272,17250,249.55,225.0,219.1,220.2,-24.55,-883300,-49800,132950,243050,19100,15800,17246,221,225.0
09:15:21,17284,17250,249.55,214.85,219.1,220.2,-34.7,-874100,-760050,128150,76500,17750,16600,17254,214,219.92
09:15:35,17291,17250,249.55,209.95,216.4,220.2,-39.6,-874100,-842000,128150,76500,17750,16600,17259,211,216.6
09:15:46,17291,17250,249.55,211.9,216.4,220.2,-37.65,-878700,-841950,128150,76500,17750,16600,17263,212,215.42
09:15:57,17294,17250,249.55,208.45,214.05,220.2,-41.1,-882300,-883850,128150,76500,17750,16600,17266,209,214.03
09:16:07,17295,17250,249.55,201.1,209.5,220.2,-48.45,-882300,-883850,128150,76500,17750,16600,17264,203,211.87
09:16:19,17294,17250,249.55,206.15,209.5,220.2,-43.4,-882300,-883850,128150,76500,17750,16600,17268,206,211.06
09:16:29,17296,17250,249.55,206.5,209.5,220.2,-43.05,-882300,-885500,128150,76500,17750,16600,17270,207,210.49
09:16:41,17295,17250,249.55,207.05,209.5,220.2,-42.5,-882300,-884100,128150,76500,17750,16600,17264,207,210.11
09:16:52,17286,17250,249.55,209.05,209.5,220.2,-40.5,-882450,-885400,128150,76500,17750,16600,17255,209,210.0
09:17:04,17276,17250,249.55,210.55,209.5,220.2,-39.0,-878700,-885400,128150,76500,17750,16600,17242,211,210.05
09:17:16,17275,17250,249.55,212.25,209.5,220.2,-37.3,-878700,-886600,128150,76500,17750,16600,17237,211,210.23
09:17:29,17259,17250,249.55,213.55,209.5,219.05,-36.0,550900,-558300,364000,292750,17300,17250,17224,214,210.49
09:17:39,17265,17250,249.55,212.5,209.5,219.05,-37.05,591450,-516450,364000,292750,17300,17250,17226,214,210.63
09:17:51,17263,17250,249.55,213.9,209.5,219.05,-35.65,602950,-516150,364000,292750,17300,17250,17225,214,210.85
09:18:03,17259,17250,249.55,215.15,209.5,219.05,-34.4,603450,-516200,364000,292750,17300,17250,17220,215,211.12
09:18:15,17267,17250,249.55,213.8,209.5,219.05,-35.75,603450,-515350,364000,292750,17300,17250,17225,214,211.28
09:18:26,17265,17250,249.55,215.15,209.5,219.05,-34.4,608100,-540050,364000,292750,17300,17250,17221,215,211.49
09:18:36,17267,17250,249.55,214.7,209.5,219.05,-34.85,611100,-540050,364000,292750,17300,17250,17224,215,211.66
09:18:49,17261,17250,249.55,215.5,209.5,219.05,-34.05,611100,-540050,364000,292750,17300,17250,17218,216,211.85
09:19:00,17256,17250,249.55,216.2,209.5,219.05,-33.35,611100,-539050,364000,292750,17300,17250,17217,216,212.06
09:19:13,17262,17250,249.55,216.35,209.5,219.05,-33.2,609050,-539050,364000,292750,17300,17250,17218,217,212.25
09:19:24,17257,17250,249.55,216.3,209.5,219.05,-33.25,609050,-539050,364000,292750,17300,17250,17217,216,212.43
09:19:35,17254,17250,249.55,218.4,209.5,219.05,-31.15,608400,-539050,364000,292750,17300,17250,17211,218,212.68
09:19:48,17253,17250,249.55,217.8,209.5,219.05,-31.75,608400,-539050,364000,292750,17300,17250,17212,218,212.88
09:20:01,17260,17250,249.55,217.35,209.5,218.65,-32.2,605950,-539050,364000,292750,17300,17250,17208,218,213.06
09:20:13,17257,17250,249.55,215.6,209.5,218.35,-33.95,605950,-547000,364000,292750,17300,17250,17209,217,213.15
09:20:24,17255,17250,249.55,216.4,209.5,217.35,-33.15,605950,-379150,364000,292750,17300,17250,17211,216,213.27
09:20:36,17250,17250,249.55,216.4,209.5,217.15,-33.15,2434800,1275750,630100,399000,17300,17250,17205,216,213.37
09:20:47,17240,17250,249.55,221.1,209.5,220.7,-28.45,2435650,1309250,630100,399000,17300,17250,17197,218,213.63
09:21:01,17244,17250,249.55,219.7,209.5,220.7,-29.85,2381800,1308600,630100,399000,17300,17250,17200,219,213.83
09:21:16,17240,17250,249.55,219.25,209.5,220.6,-30.3,2381950,1308600,630100,399000,17300,17250,17197,220,214.0
09:21:26,17240,17250,249.55,219.0,209.5,220.45,-30.55,2381950,1309300,630100,399000,17300,17250,17194,219,214.15
09:21:37,17233,17250,249.55,219.65,209.5,221.0,-29.9,2382100,1309300,630100,399000,17300,17250,17188,221,214.31
09:21:50,17235,17250,249.55,219.9,209.5,220.7,-29.65,2382100,1309200,630100,399000,17300,17250,17191,220,214.47
09:22:02,17235,17250,249.55,219.75,209.5,220.7,-29.8,2382100,1309200,630100,399000,17300,17250,17187,219,214.62
