LTT,FUT,ATMstrike,PrevClose,LTP,High,Low,NetDecay,CE_COI,PE_COI,CE_Max,PE_Max,CE_MaxStr,PE_MaxStr,SPOT,PrevLTP,AVG
09:15:07,16648,16650,359.4,356.8,296.45,238.5,-2.6,21882600,-2227450,2948650,1052650,17500,15500,16853,357,356.8
09:15:18,16648,16650,291.2,356.8,280.45,245.65,65.6,21882600,-2227450,2948650,1052650,17500,15500,16888,357,356.8
09:15:30,16648,16650,525.25,325.9,344.7,550.0,-199.35,-555500,-997300,231650,20500,17350,16600,16663,326,346.5
09:15:45,16890,16700,307.2,352.0,344.7,245.65,44.8,21882600,-2227450,2948650,1052650,17500,15500,16884,357,347.88
09:15:58,16648,16650,525.25,335.3,271.9,409.95,-189.95,-562250,-972550,231650,20500,17350,16600,16888,337,345.36
09:16:12,16648,16650,291.2,356.8,318.0,313.55,65.6,21882600,-2227450,2948650,1052650,17500,15500,16663,357,347.27
09:16:25,16919,16700,525.25,311.9,316.7,550.0,-213.35,-582250,-956850,231650,20500,17350,16600,16906,339,342.21
09:16:55,16648,16650,359.4,337.4,260.35,439.2,-22.0,-564900,-946950,231650,20500,17350,16600,16904,357,341.61
09:17:05,16648,16650,405.05,356.8,377.3,439.2,-48.25,21882600,-2227450,2948650,1052650,17500,15500,16903,340,343.3
09:17:18,16648,16650,307.2,356.8,320.95,245.65,49.6,21882600,-2227450,2948650,1052650,17500,15500,16898,335,344.65
09:17:30,16900,16700,291.2,352.0,318.0,439.2,60.8,21882600,-2227450,2948650,1052650,17500,15500,16891,357,345.32
09:17:43,16895,16750,473.05,335.05,260.35,313.55,-138.0,21882600,-2227450,2948650,1052650,17500,15500,16663,331,344.46
09:17:55,16903,16800,307.2,362.0,320.95,245.65,54.8,21882600,-2227450,2948650,1052650,17500,15500,16892,334,345.81
09:18:08,16648,16750,510.0,335.05,326.55,409.95,-174.95,21882600,-2227450,2948650,1052650,17500,15500,16893,334,345.04
09:18:22,16648,16700,473.05,352.0,318.0,245.65,-121.05,21882600,-2227450,2948650,1052650,17500,15500,16663,334,345.51
09:18:36,16902,16750,405.05,335.05,385.0,385.7,-70.0,21882600,-2227450,2948650,1052650,17500,15500,16663,357,344.85
09:18:48,16648,16700,291.2,352.0,320.95,514.25,60.8,21882600,-2227450,2948650,1052650,17500,15500,16896,357,345.27
09:19:00,16905,16750,510.0,287.1,259.55,550.0,-222.9,347150,601250,472400,458300,17500,16900,16896,357,342.04
09:19:13,16648,16700,525.25,308.05,316.7,313.55,-217.2,272750,601250,472400,458300,17500,16900,16663,337,340.25
09:19:26,16648,16650,291.2,356.8,259.55,550.0,65.6,21882600,-2227450,2948650,1052650,17500,15500,16890,357,341.08
09:20:38,16912,16700,291.2,352.0,385.0,550.0,60.8,21882600,-2227450,2948650,1052650,17500,15500,16895,357,341.6
09:20:58,16648,16650,473.05,336.5,377.3,514.25,-136.55,1374300,3051800,750850,867900,17500,16900,16889,357,341.37
09:21:08,16648,16650,396.15,356.8,385.0,245.65,-39.35,21882600,-2227450,2948650,1052650,17500,15500,16663,335,342.04
09:22:14,16899,16700,307.2,307.5,260.35,439.2,0.3,1382700,3051200,750850,867900,17500,16900,16663,357,340.6
09:22:27,16648,16650,473.05,333.75,326.55,409.95,-139.3,1382700,3051200,750850,867900,17500,16900,16663,357,340.33
09:22:39,16648,16650,291.2,356.8,316.7,238.5,65.6,21882600,-2227450,2948650,1052650,17500,15500,16663,337,340.96
09:23:14,16648,16650,359.4,356.8,318.0,439.2,-2.6,21882600,-2227450,2948650,1052650,17500,15500,16663,338,341.55
09:23:28,16906,16700,291.2,352.0,260.35,313.55,60.8,21882600,-2227450,2948650,1052650,17500,15500,16893,357,341.92
09:23:44,16648,16650,405.05,336.35,320.95,514.25,-68.7,2208650,4368450,876250,1115550,17500,16900,16663,337,341.73
09:23:57,16648,16650,359.4,336.9,377.3,245.65,-22.5,2203050,4372150,876250,1115550,17500,16900,16663,357,341.57
09:24:09,16648,16650,473.05,336.15,377.3,550.0,-136.9,2206150,4379350,876250,1115550,17500,16900,16663,357,341.39
09:24:23,16913,16700,291.2,352.0,320.95,514.25,60.8,21882600,-2227450,2948650,1052650,17500,15500,16663,338,341.72
09:24:37,16913,16750,405.05,286.0,320.95,313.55,-119.05,2200100,4379450,876250,1115550,17500,16900,16663,357,340.03
09:24:49,16913,16800,307.2,362.0,260.35,385.7,54.8,21882600,-2227450,2948650,1052650,17500,15500,16663,339,340.68
09:25:02,16913,16850,525.25,255.05,316.7,313.55,-270.2,2200000,4379450,876250,1115550,17500,16900,16901,357,338.23
09:25:14,16648,16800,525.25,267.1,326.55,245.65,-258.15,2200000,4379450,876250,1115550,17500,16900,16663,339,336.26
09:25:29,16648,16750,291.2,335.05,385.0,439.2,43.85,21882600,-2227450,2948650,1052650,17500,15500,16663,341,336.23
09:25:42,16648,16700,396.15,310.1,258.65,409.95,-86.05,2201100,4379950,876250,1115550,17500,16900,16902,357,335.54
09:25:54,16924,16750,473.05,335.05,377.3,245.65,-138.0,21882600,-2227450,2948650,1052650,17500,15500,16663,357,335.53
09:26:08,16931,16800,291.2,362.0,377.3,313.55,70.8,21882600,-2227450,2948650,1052650,17500,15500,16663,352,336.19
09:26:21,16648,16750,510.0,291.95,377.3,313.55,-218.05,2201600,4379950,876250,1115550,17500,16900,16663,357,335.11
09:26:33,16648,16700,359.4,317.85,311.35,439.2,-41.55,2201600,4379950,876250,1115550,17500,16900,16914,349,334.7
09:26:46,16648,16650,510.0,356.8,311.35,550.0,-153.2,21882600,-2227450,2948650,1052650,17500,15500,16915,357,335.21
09:27:00,16648,16650,359.4,352.7,250.75,550.0,-6.7,1746150,5837300,885100,1426900,17500,16900,16663,357,335.61
09:27:11,16933,16700,291.2,352.0,377.3,550.0,60.8,21882600,-2227450,2948650,1052650,17500,15500,16917,352,335.97
